283478993	54.182205	-4.706445
283479008	54.073896	-4.655672
283479019	54.319237	-4.377455
283479030	54.156610	-4.485714
283479111	54.152344	-4.522037
283479127	54.154210	-4.534187
283479129	54.217554	-4.405249
283479133	54.176960	-4.478731
283479134	54.181296	-4.477124
283479143	54.228546	-4.393866
283479144	54.224022	-4.678673
283479147	54.227704	-4.676572
283479157	54.270916	-4.378999
283479159	54.223976	-4.686455
283479163	54.172146	-4.473810
283479172	54.145684	-4.522433
283479176	54.176822	-4.459789
283479181	54.138104	-4.478631
283479190	54.093620	-4.726820
283479219	54.167269	-4.467920
283479225	54.200255	-4.414205
283479232	54.297783	-4.535632
283479236	54.227680	-4.678907
283479241	54.192242	-4.633323
283479273	54.179503	-4.476335
283479289	54.076053	-4.649496
283479291	54.183695	-4.442424
283479300	54.317620	-4.379187
283479307	54.367860	-4.438842
283479317	54.181159	-4.462332
283479331	54.225047	-4.679442
283479339	54.150368	-4.521917
283479345	54.183813	-4.565940
283479352	54.329950	-4.401191
283479357	54.165712	-4.487968
283479362	54.155965	-4.495200
283479363	54.175573	-4.443025
283479365	54.094396	-4.658318
283479372	54.179475	-4.459841
283479377	54.170831	-4.439879
283479382	54.157600	-4.476625
283479394	54.158234	-4.511293
283479395	54.157361	-4.526940
283479406	54.072176	-4.740199
283479414	54.077988	-4.645194
283479424	54.175902	-4.481443
283479560	54.182198	-4.703801
283479574	54.177799	-4.454976
283479581	54.291559	-4.333270
283479590	54.073699	-4.747527
283479600	54.323033	-4.479044
283479618	54.153336	-4.526739
283479620	54.071538	-4.749570
283479621	54.099397	-4.677118
283479628	54.154016	-4.539305
283479640	54.151372	-4.523783
283479655	54.287594	-4.338255
283479657	54.152683	-4.481231
283479663	54.174593	-4.439618
283479669	54.221170	-4.687057
283479680	54.156177	-4.530249
283479719	54.108013	-4.603381
283479736	54.078459	-4.661921
283479740	54.074769	-4.653520
283479750	54.090372	-4.756092
283479765	54.316293	-4.374469
283479770	54.152595	-4.508293
283479772	54.223205	-4.692310
283479775	54.169177	-4.439340
283479783	54.284506	-4.589214
283479785	54.170099	-4.494645
283479790	54.359059	-4.519039
283479793	54.155807	-4.509827
283479800	54.314018	-4.388668
283479829	54.231934	-4.411510
283479837	54.174560	-4.531642
283479844	54.376989	-4.420281
283479848	54.153770	-4.485736
283479852	54.315697	-4.384097
283479853	54.176499	-4.479839
283479865	54.096813	-4.697328
283479867	54.172546	-4.452299
283479891	54.288801	-4.581429
283479898	54.153680	-4.498143
283479900	54.305307	-4.382545
283479902	54.180273	-4.478381
283479906	54.224262	-4.685256
283479909	54.150862	-4.486479
283479914	54.307335	-4.548900
283479919	54.182171	-4.506164
283479921	54.157431	-4.477684
283479927	54.233816	-4.399612
283479931	54.308092	-4.354483
283479942	54.156702	-4.526712
283479946	54.223631	-4.688041
283479951	54.154158	-4.519155
283479952	54.210030	-4.637778
283479956	54.221424	-4.692502
283479960	54.162202	-4.483835
283479962	54.175326	-4.458629
283479970	54.160995	-4.482058
283479975	54.324653	-4.532083
283479977	54.165867	-4.490526
283479980	54.174747	-4.446694
283479995	54.153948	-4.525705
283480000	54.157664	-4.525400
283480003	54.099412	-4.633482
283480007	54.149317	-4.507788
283480011	54.208338	-4.694201
283480053	54.179467	-4.471754
283480056	54.321337	-4.403697
283480062	54.095567	-4.755012
283480064	54.155294	-4.480702
283480120	54.167173	-4.524728
283480187	54.224921	-4.393448
283480249	54.334143	-4.397419
283480252	54.185566	-4.706005
283480253	54.171668	-4.493490
283480261	54.224123	-4.695340
283480262	54.173767	-4.456512
283480266	54.152527	-4.525383
283480267	54.097782	-4.747605
283480268	54.171061	-4.451892
283480280	54.078234	-4.655853
283480335	54.179618	-4.471012
283480336	54.161231	-4.478949
283480350	54.171445	-4.635162
283480358	54.149950	-4.504147
283480369	54.175112	-4.460245
283480370	54.168363	-4.477190
283480382	54.142135	-4.468145
283480409	54.071888	-4.658715
283480421	54.150701	-4.506021
283480437	54.154441	-4.531440
283480474	54.170001	-4.490645
283480479	54.092236	-4.742290
283480512	54.153909	-4.483864
283480517	54.177531	-4.464974
283480520	54.177755	-4.463464
283480525	54.164054	-4.483446
283480533	54.217341	-4.404688
283480536	54.148819	-4.474880
283480548	54.101577	-4.679017
283480551	54.168140	-4.526355
283480553	54.157914	-4.518000
283480555	54.162813	-4.478780
283480596	54.082064	-4.758327
283480597	54.175604	-4.448915
283480598	54.170483	-4.478585
283480607	54.095450	-4.746981
283480611	54.151635	-4.526072
283480616	54.366206	-4.449223
283480619	54.203520	-4.645988
283480630	54.373598	-4.440803
283480664	54.283902	-4.590312
283480673	54.374500	-4.394015
283480693	54.229312	-4.403564
283480699	54.220689	-4.675956
283480705	54.176978	-4.471388
283480709	54.181551	-4.469949
283480710	54.218435	-4.404805
283480711	54.154548	-4.533194
283480723	54.324142	-4.385736
283480726	54.345642	-4.517607
283480731	54.083621	-4.758535
283480737	54.180762	-4.467102
283480743	54.174478	-4.474525
283480747	54.283832	-4.583145
283480759	54.193629	-4.633908
283480767	54.319143	-4.387986
283480775	54.156786	-4.487526
283480785	54.223473	-4.676317
283480792	54.218579	-4.696770
283480794	54.075129	-4.737341
283480797	54.085856	-4.756160
283480944	54.186592	-4.566053
283480958	54.153118	-4.510951
283480972	54.166002	-4.497757
283480987	54.156912	-4.523205
283481003	54.179097	-4.475927
283481023	54.260550	-4.581537
283481036	54.093322	-4.743623
283481039	54.122440	-4.576023
283481044	54.075990	-4.651155
283481060	54.231033	-4.617225
283481077	54.311733	-4.542117
283481079	54.178106	-4.463367
283481100	54.087544	-4.749129
283481102	54.157909	-4.485641
283481105	54.148669	-4.521583
283481107	54.153434	-4.508652
283481109	54.334051	-4.389151
283481115	54.317192	-4.385490
283481116	54.182378	-4.464782
283481129	54.180539	-4.462840
283481133	54.362613	-4.517513
283481159	54.169980	-4.434495
283481164	54.087458	-4.755836
283481175	54.107083	-4.602893
283481177	54.075420	-4.738763
283481186	54.175846	-4.471667
283481202	54.135004	-4.675078
283481213	54.152310	-4.496191
283481219	54.156395	-4.519892
283481254	54.177652	-4.472616
283481263	54.308621	-4.353631
283481276	54.157263	-4.558372
283481277	54.169826	-4.519170
283481291	54.177146	-4.477400
283481294	54.151396	-4.518059
283481296	54.093049	-4.728025
283481297	54.203775	-4.636816
283481320	54.228701	-4.392519
283481344	54.334282	-4.390948
283481347	54.158251	-4.515195
283481353	54.163213	-4.471466
283481358	54.182743	-4.461289
283481379	54.148558	-4.486696
283481394	54.083261	-4.761442
283481403	54.329524	-4.401102
283481408	54.078883	-4.739596
283481425	54.095817	-4.632353
283481429	54.159650	-4.512068
283481437	54.178527	-4.556487
283481470	54.154276	-4.508210
283481474	54.281141	-4.588006
283481480	54.202472	-4.637091
283481482	54.174081	-4.473549
283481484	54.316130	-4.381389
283481493	54.098485	-4.708337
283481620	54.172657	-4.476119
283481649	54.177797	-4.457769
283481665	54.070664	-4.741001
283481667	54.110517	-4.695195
283481671	54.176072	-4.470559
283481675	54.159438	-4.510803
283481680	54.178786	-4.473284
283481701	54.178960	-4.461550
283481735	54.131765	-4.492738
283481740	54.162088	-4.491197
283481742	54.152737	-4.510657
283481753	54.100188	-4.626086
283481754	54.322041	-4.403813
283481763	54.148282	-4.508526
283481770	54.117543	-4.655408
283481778	54.087035	-4.747029
283481784	54.175970	-4.454531
283481787	54.179495	-4.551517
283481805	54.289168	-4.581209
283481808	54.224435	-4.678010
283481810	54.084283	-4.744091
283481812	54.181094	-4.461096
283481819	54.141265	-4.508750
283481827	54.308645	-4.353673
283481837	54.167193	-4.453443
283481847	54.072535	-4.656194
283481870	54.170918	-4.513003
283481872	54.224637	-4.676736
283481873	54.095648	-4.704561
283481893	54.169352	-4.453836
283481895	54.177442	-4.551811
283481928	54.153296	-4.536890
283481940	54.156493	-4.522330
283481951	54.172062	-4.465576
283481959	54.322384	-4.382390
283481966	54.078061	-4.645289
283481970	54.224140	-4.681874
283481974	54.159425	-4.480678
283481980	54.310392	-4.544292
283481982	54.165433	-4.487748
283481984	54.085602	-4.759831
283481988	54.170910	-4.443131
283481996	54.152972	-4.490082
283482004	54.325768	-4.389262
283482025	54.175153	-4.441459
283482033	54.177093	-4.477307
283482035	54.090523	-4.735304
283482042	54.163759	-4.487877
283482047	54.184896	-4.564149
283482057	54.072751	-4.656489
283482071	54.141642	-4.562543
283482088	54.367796	-4.440116
283482097	54.227886	-4.675929
283482103	54.324814	-4.388324
283482104	54.099076	-4.624369
283482114	54.166993	-4.487512
283482115	54.328908	-4.388381
283482135	54.153136	-4.496264
283482153	54.169655	-4.440277
283482156	54.298590	-4.399146
283482160	54.156854	-4.517762
283482166	54.148202	-4.475908
283482175	54.331732	-4.391623
283482189	54.217987	-4.695985
283482193	54.154443	-4.478620
283482202	54.093254	-4.729694
283482209	54.152867	-4.513056
283482214	54.087750	-4.739968
283482226	54.147907	-4.518915
283482237	54.368488	-4.444359
283482352	54.313501	-4.377255
283482362	54.219520	-4.688156
283482363	54.172998	-4.450479
283482379	54.142643	-4.532920
283482382	54.315130	-4.374909
283482383	54.148604	-4.522442
283482385	54.221734	-4.679525
283482388	54.082924	-4.753740
283482393	54.159401	-4.483346
283482397	54.170807	-4.489207
283482410	54.218460	-4.693486
283482413	54.091987	-4.732609
283482421	54.150957	-4.515819
283482422	54.316634	-4.381532
283482423	54.155337	-4.488314
283482448	54.366983	-4.444690
283482449	54.181104	-4.468375
283482457	54.283851	-4.588869
283482458	54.148489	-4.686174
283482459	54.169354	-4.452680
283482463	54.330348	-4.387774
283482464	54.156947	-4.480435
283482469	54.071470	-4.737471
283482473	54.071826	-4.737718
283482491	54.135479	-4.667817
283482497	54.179498	-4.458973
283482501	54.168812	-4.454663
283482532	54.167465	-4.518068
283482533	54.223065	-4.678954
283482538	54.323145	-4.392004
283482546	54.078638	-4.659991
283482556	54.179807	-4.475657
283482560	54.167366	-4.497812
283482570	54.222676	-4.686922
283482589	54.168144	-4.466747
283482595	54.151615	-4.484875
283482596	54.225771	-4.396515
283482602	54.069586	-4.737307
283482603	54.097453	-4.674546
283482620	54.184899	-4.704120
283482622	54.153930	-4.520992
283482624	54.222787	-4.677809
283482634	54.085147	-4.752275
283482636	54.210354	-4.630346
283482638	54.174831	-4.479329
283482652	54.330326	-4.396062
283482668	54.181065	-4.548740
283482669	54.151765	-4.524122
283482681	54.173749	-4.443384
283482688	54.314665	-4.477028
283482708	54.157691	-4.525175
283482718	54.230571	-4.443566
283482724	54.323146	-4.389377
283482733	54.156642	-4.507691
283482742	54.225766	-4.678123
283482747	54.287373	-4.584023
283482752	54.231507	-4.385424
283482756	54.222742	-4.694447
283482758	54.088645	-4.757439
283482765	54.180859	-4.476617
283482772	54.082498	-4.753272
283482821	54.314672	-4.545946
283482836	54.107217	-4.606513
283482840	54.154277	-4.507117
283482845	54.152317	-4.485875
283482874	54.101065	-4.629830
283482880	54.178455	-4.479032
283482911	54.174692	-4.460829
283482914	54.187898	-4.413065
283482916	54.172632	-4.451011
283482921	54.098757	-4.631450
283482926	54.156123	-4.492183
283482928	54.182732	-4.469181
283483043	54.172116	-4.513602
283483124	54.288640	-4.589032
283483134	54.096021	-4.646419
283483135	54.153403	-4.525170
283483150	54.097204	-4.629608
283483152	54.151356	-4.520265
283483156	54.147611	-4.523821
283483161	54.314307	-4.385686
283483164	54.142954	-4.531550
283483184	54.313733	-4.386187
283483188	54.154439	-4.533071
283483191	54.166781	-4.610921
283483212	54.310385	-4.542113
283483223	54.101927	-4.631173
283483235	54.181404	-4.468892
283483242	54.169226	-4.495745
283483251	54.156050	-4.516516
283483264	54.088451	-4.759202
283483292	54.149803	-4.505354
283483306	54.088287	-4.749335
283483319	54.174784	-4.628145
283483352	54.093330	-4.626748
283483363	54.065954	-4.785171
283483374	54.089771	-4.760336
283483380	54.170937	-4.478882
283483386	54.148439	-4.480484
283483388	54.168442	-4.490425
283483393	54.163868	-4.482685
283483395	54.322115	-4.474208
283483396	54.069428	-4.735016
283483410	54.366213	-4.450358
283483415	54.219983	-4.686943
283483419	54.178623	-4.548358
283483450	54.151402	-4.515872
283483466	54.292221	-4.579220
283483470	54.182091	-4.463972
283483483	54.384256	-4.468795
283483488	54.230883	-4.406417
283483507	54.171224	-4.483792
283483509	54.176762	-4.465381
283483513	54.219004	-4.688786
283483519	54.319344	-4.376082
283483530	54.207859	-4.638614
283483544	54.090372	-4.720422
283483546	54.086842	-4.757842
283483554	54.153802	-4.511559
283483555	54.157680	-4.525646
283483565	54.163563	-4.474418
283483567	54.173483	-4.457266
283483568	54.222202	-4.676485
283483590	54.240592	-4.532952
283483594	54.176876	-4.447407
283483598	54.175452	-4.460450
283483621	54.168596	-4.729405
283483634	54.161800	-4.477005
283483635	54.153310	-4.495374
283483644	54.096162	-4.746818
283483665	54.082982	-4.751199
283483670	54.319373	-4.378435
283483803	54.381211	-4.390459
283483844	54.174305	-4.478505
283483846	54.323310	-4.397706
283483847	54.159503	-4.492125
283483857	54.221771	-4.676168
283483883	54.089176	-4.753059
283483884	54.060967	-4.623244
283483891	54.162441	-4.476910
283483893	54.387007	-4.447360
283483894	54.169381	-4.452922
283483912	54.342973	-4.461614
283483913	54.195001	-4.636493
283483923	54.148779	-4.524061
283483930	54.168450	-4.519154
283483934	54.196677	-4.415543
283483940	54.257585	-4.371849
283483951	54.285044	-4.582841
283483959	54.270924	-4.603890
283483963	54.161356	-4.481318
283483995	54.085080	-4.750534
283483996	54.177463	-4.472858
283484013	54.177825	-4.552639
283484016	54.104683	-4.703681
283484020	54.150522	-4.515358
283484031	54.326506	-4.387727
283484033	54.284196	-4.594091
283484043	54.071626	-4.738716
283484045	54.149722	-4.508793
283484049	54.221373	-4.685680
283484057	54.150044	-4.492792
283484076	54.224460	-4.392547
283484080	54.217696	-4.688253
283484087	54.100310	-4.705322
283484089	54.148216	-4.512303
283484091	54.079079	-4.737599
283484150	54.329120	-4.394978
283484161	54.092995	-4.763849
283484162	54.154862	-4.534827
283484173	54.180501	-4.463732
283484192	54.217575	-4.519113
283484195	54.085285	-4.709204
283484197	54.240499	-4.607606
283484202	54.319742	-4.382071
283484204	54.158313	-4.511244
283484206	54.232977	-4.401193
283484207	54.094583	-4.633143
283484227	54.168165	-4.609411
283484229	54.178594	-4.475600
283484235	54.097339	-4.628403
283484240	54.096886	-4.702773
283484255	54.313603	-4.543374
283484284	54.313329	-4.373384
283484290	54.229453	-4.403677
283484306	54.186161	-4.566494
283484309	54.085981	-4.750673
283484324	54.161072	-4.476963
283484331	54.097051	-4.745523
283484337	54.169385	-4.491314
283484345	54.325304	-4.381064
283484355	54.098362	-4.708468
283484384	54.094384	-4.744463
283484388	54.187954	-4.474324
283484390	54.169729	-4.431706
283484393	54.128116	-4.523046
283484400	54.181168	-4.474450
283484402	54.363563	-4.515947
283484410	54.175786	-4.458916
283484588	54.184384	-4.704480
283484600	54.080010	-4.753523
283484604	54.146130	-4.520864
283484617	54.156101	-4.517892
283484618	54.085381	-4.749685
283484621	54.087828	-4.746841
283484661	54.075978	-4.655236
283484718	54.177664	-4.464233
283484720	54.172148	-4.486075
283484739	54.152600	-4.527413
283484740	54.079186	-4.737438
283484750	54.107283	-4.700592
283484761	54.333561	-4.383731
283484767	54.181260	-4.477190
283484772	54.140551	-4.508195
283484777	54.321784	-4.471885
283484778	54.224100	-4.678742
283484779	54.152517	-4.513801
283484794	54.166137	-4.509022
283484815	54.177161	-4.478292
283484819	54.097111	-4.698966
283484839	54.095549	-4.703288
283484845	54.154905	-4.526918
283484846	54.238951	-4.646425
283484850	54.093564	-4.726972
283484854	54.154967	-4.523622
283484865	54.154488	-4.527336
283484869	54.183750	-4.713654
283484881	54.146223	-4.521414
283484887	54.156480	-4.521064
283484897	54.162738	-4.470775
283484911	54.178782	-4.476820
283484915	54.154097	-4.534629
283484924	54.088298	-4.747826
283484936	54.221479	-4.693048
283484940	54.165951	-4.490448
283484955	54.321489	-4.382786
283484960	54.314472	-4.384184
283484961	54.225079	-4.679334
283484968	54.171823	-4.512639
283484980	54.184282	-4.566930
283484982	54.153351	-4.484447
283485002	54.179792	-4.459830
283485016	54.231017	-4.403454
283485024	54.255904	-4.626761
283485028	54.162245	-4.491427
283485031	54.082389	-4.758079
283485033	54.150619	-4.481571
283485034	54.172254	-4.447557
283485043	54.184426	-4.564374
283485048	54.074826	-4.753604
283485072	54.097231	-4.698469
283485076	54.365602	-4.451543
283485079	54.101412	-4.628882
283485092	54.178185	-4.468004
283485096	54.231754	-4.393159
283485102	54.152798	-4.495239
283485141	54.097182	-4.708185
283485144	54.171271	-4.448250
283485146	54.100727	-4.627474
283485165	54.234886	-4.590201
283485169	54.178699	-4.474496
283485173	54.086780	-4.753647
283485182	54.365181	-4.450519
283485294	54.176301	-4.492337
283485339	54.169714	-4.493196
283485345	54.171091	-4.457551
283485353	54.176474	-4.455946
283485364	54.221768	-4.401072
283485366	54.175756	-4.478328
283485377	54.364289	-4.437453
283485411	54.174079	-4.547545
283485418	54.332509	-4.388298
283485423	54.183277	-4.468876
283485433	54.173129	-4.485843
283485438	54.328511	-4.394680
283485445	54.172213	-4.492026
283485500	54.152376	-4.521220
283485526	54.176123	-4.472072
283485600	54.222972	-4.696500
283485618	54.171638	-4.447187
283485625	54.323203	-4.387739
283485645	54.166720	-4.467002
283485660	54.077826	-4.660143
283485674	54.177051	-4.460295
283485689	54.150550	-4.521759
283485703	54.084576	-4.753711
283485704	54.175056	-4.473081
283485736	54.229760	-4.403967
283485741	54.159703	-4.493828
283485749	54.321879	-4.377893
283485760	54.308284	-4.353746
283485769	54.321827	-4.481819
283485778	54.156892	-4.499590
283485779	54.158956	-4.477573
283485789	54.174792	-4.474025
283485790	54.222812	-4.679286
283485801	54.164604	-4.486986
283485817	54.225055	-4.674542
283485827	54.155798	-4.511008
283485831	54.157493	-4.476727
283485875	54.331645	-4.401335
283485917	54.334100	-4.397492
283485927	54.371144	-4.440054
283485932	54.097902	-4.747057
283485934	54.180208	-4.478350
283485935	54.174068	-4.458559
283485942	54.086451	-4.757621
283485953	54.330066	-4.396395
283485958	54.223945	-4.693595
283485991	54.093315	-4.743172
283486004	54.155706	-4.480342
283486088	54.073419	-4.659595
283486091	54.161453	-4.489892
283486141	54.152137	-4.524804
283486142	54.174245	-4.477536
283486170	54.348175	-4.449097
283486191	54.157844	-4.518092
283486201	54.289200	-4.590941
283486214	54.175680	-4.460570
283486216	54.160954	-4.479148
283486252	54.169221	-4.439729
283486262	54.093464	-4.729845
283486275	54.084655	-4.637846
283486295	54.156201	-4.524620
283486300	54.288032	-4.584134
283486330	54.089336	-4.757670
283486334	54.069475	-4.769039
283486339	54.168971	-4.508635
283486349	54.170586	-4.451302
283486362	54.288995	-4.335992
283486393	54.272970	-4.601031
283486416	54.222629	-4.687969
283486423	54.171688	-4.515335
283486431	54.314286	-4.388659
283486433	54.216650	-4.406619
283486438	54.160223	-4.481692
283486444	54.259336	-4.371995
283486447	54.367136	-4.445777
283486452	54.184484	-4.707300
283486453	54.078477	-4.663836
283486471	54.157649	-4.525610
283486477	54.366511	-4.450289
283486483	54.183108	-4.475428
283486488	54.157349	-4.524483
283486492	54.330620	-4.399465
283486530	54.203284	-4.636684
283486535	54.152448	-4.481337
283486559	54.373250	-4.442487
283486575	54.193858	-4.634193
283486576	54.182072	-4.470722
283486583	54.167838	-4.521793
283486590	54.077830	-4.641086
283486617	54.180849	-4.467160
283486626	54.224270	-4.697556
283486632	54.154247	-4.508167
283486639	54.163913	-4.475341
283486656	54.148597	-4.524498
283486658	54.219035	-4.696600
283486678	54.203275	-4.636942
283486708	54.183519	-4.463738
283486710	54.130685	-4.566129
283486711	54.086437	-4.755739
283486723	54.077736	-4.739642
283486799	54.171450	-4.470027
283486876	54.098598	-4.631455
283486884	54.233668	-4.406034
283486892	54.155962	-4.498817
283486895	54.179337	-4.546162
283486926	54.149641	-4.507369
283486928	54.098881	-4.676463
283486929	54.321089	-4.385362
283486930	54.322818	-4.396799
283486935	54.151052	-4.505761
283486938	54.131316	-4.638735
283486985	54.158471	-4.481715
283486991	54.170077	-4.633197
283486996	54.153827	-4.525435
283487003	54.322915	-4.378403
283487012	54.224713	-4.677346
283487026	54.225366	-4.680862
283487029	54.174716	-4.554496
283487034	54.321332	-4.403856
283487043	54.322034	-4.403681
283487045	54.083672	-4.749914
283487101	54.332076	-4.495413
283487102	54.318370	-4.480667
283487104	54.155837	-4.482537
283487106	54.076765	-4.740247
283487116	54.180148	-4.549483
283487118	54.177378	-4.447085
283487132	54.180048	-4.466884
283487136	54.222702	-4.695122
283487153	54.097172	-4.747954
283487159	54.220220	-4.401640
283487170	54.088710	-4.754228
283487180	54.315906	-4.374314
283487192	54.137117	-4.568350
283487194	54.148892	-4.481211
283487200	54.159778	-4.481827
283487201	54.168689	-4.526942
283487214	54.177974	-4.451002
283487217	54.329882	-4.398595
283487219	54.084208	-4.744174
283487221	54.148775	-4.474693
283487223	54.170030	-4.490831
283487229	54.330465	-4.396701
283487230	54.096509	-4.629876
283487251	54.176762	-4.463046
283487273	54.145245	-4.474457
283487310	54.318165	-4.480718
283487320	54.161487	-4.474609
283487323	54.328802	-4.401416
283487325	54.178968	-4.462414
283487330	54.092561	-4.766445
283487338	54.082029	-4.758157
283487351	54.156818	-4.517814
283487354	54.105198	-4.703943
283487371	54.315984	-4.375120
283487383	54.081124	-4.761416
283487400	54.174042	-4.473611
283487401	54.099417	-4.705437
283487466	54.221757	-4.679461
283487477	54.161519	-4.490055
283487508	54.178635	-4.473647
283487522	54.321489	-4.389857
283487524	54.169782	-4.633916
283487577	54.185200	-4.567708
283487587	54.181710	-4.466142
283487666	54.087579	-4.748000
283487691	54.170484	-4.458352
283487696	54.084511	-4.757533
283487706	54.134274	-4.521138
283487709	54.332630	-4.400628
283487718	54.357832	-4.515743
283487728	54.094956	-4.704214
283487736	54.098255	-4.703630
283487760	54.224334	-4.677744
283487762	54.179560	-4.470887
283487773	54.315136	-4.392637
283487786	54.152974	-4.507608
283487791	54.070636	-4.751886
283487798	54.149090	-4.521757
283487809	54.224916	-4.676602
283487816	54.129768	-4.539567
283487824	54.170625	-4.480069
283487830	54.177479	-4.551960
283487851	54.086756	-4.747935
283487853	54.330529	-4.401278
283487854	54.175574	-4.471656
283487859	54.177807	-4.445972
283487863	54.084427	-4.726061
283487868	54.097611	-4.706446
283487875	54.227306	-4.675030
283487899	54.149776	-4.506447
283487906	54.175898	-4.452437
283487908	54.085018	-4.760082
283487931	54.084477	-4.754435
283487947	54.095937	-4.632154
283487956	54.182450	-4.464818
283487964	54.272203	-4.379427
283487970	54.177592	-4.472907
283487971	54.163693	-4.488231
283487972	54.148640	-4.507237
283487978	54.334361	-4.391001
283487983	54.134436	-4.520725
283487988	54.078110	-4.641533
283487995	54.174822	-4.441426
283487996	54.155197	-4.529763
283488007	54.177229	-4.477368
283488010	54.073587	-4.748119
283488023	54.325369	-4.386234
283488026	54.147380	-4.519675
283488029	54.156213	-4.529268
283488041	54.155862	-4.491549
283488050	54.328134	-4.391209
283488055	54.167416	-4.492146
283488056	54.382362	-4.389680
283488060	54.323633	-4.381445
283488061	54.173700	-4.482408
283488088	54.220453	-4.687805
283488104	54.157706	-4.525923
283488108	54.178782	-4.556100
283488110	54.131180	-4.568864
283488127	54.085765	-4.753075
283488132	54.231109	-4.404578
283488133	54.178924	-4.458556
283488137	54.329828	-4.515651
283488140	54.153774	-4.478297
283488153	54.167840	-4.450511
283488208	54.159969	-4.481405
283488223	54.160117	-4.485645
283488261	54.148635	-4.522568
283488263	54.218359	-4.693547
283488268	54.082712	-4.753087
283488294	54.227891	-4.393717
283488297	54.178542	-4.472974
283488299	54.071692	-4.748339
283488321	54.316789	-4.382411
283488334	54.092923	-4.728059
283488336	54.238103	-4.408861
283488347	54.180429	-4.466448
283488352	54.077767	-4.661533
283488373	54.175697	-4.455105
283488374	54.152692	-4.511447
283488389	54.329469	-4.400715
283488401	54.097360	-4.635696
283488414	54.309159	-4.351122
283488433	54.157303	-4.526152
283488434	54.107237	-4.602489
283488437	54.167095	-4.452204
283488448	54.171103	-4.494284
283488460	54.148893	-4.485895
283488464	54.178485	-4.476097
283488465	54.173389	-4.457359
283488476	54.175503	-4.473489
283488478	54.158655	-4.478787
283488487	54.158948	-4.515960
283488499	54.169008	-4.487655
283488512	54.230819	-4.665808
283488514	54.074507	-4.658431
283488517	54.224295	-4.681463
283488528	54.156439	-4.522515
283488548	54.151573	-4.509165
283488550	54.091370	-4.732013
283488553	54.125946	-4.544763
283488556	54.072314	-4.658751
283488571	54.148108	-4.484753
283488572	54.319476	-4.549411
283488600	54.316981	-4.384554
283488604	54.184998	-4.703117
283488606	54.324114	-4.380440
283488615	54.184733	-4.427735
283488619	54.097671	-4.706326
283488652	54.229917	-4.394183
283488666	54.071746	-4.736587
283488676	54.151439	-4.518576
283488684	54.082081	-4.756916
283488702	54.176112	-4.477377
283488704	54.169820	-4.520169
283488712	54.152580	-4.495931
283488715	54.178932	-4.454225
283488736	54.178493	-4.695196
283488740	54.160555	-4.478453
283488745	54.232052	-4.398821
283488766	54.167114	-4.474072
283488833	54.173518	-4.526334
283488929	54.169676	-4.523282
283488930	54.156915	-4.490316
283488933	54.077602	-4.649734
283488948	54.290721	-4.579285
283488949	54.080859	-4.666641
283488955	54.172812	-4.474888
283488966	54.076950	-4.653658
283488969	54.172314	-4.451151
283488985	54.288737	-4.589202
283488992	54.210238	-4.630693
283489022	54.314627	-4.385621
283489025	54.073488	-4.739749
283489026	54.291745	-4.412144
283489031	54.181919	-4.472193
283489049	54.080770	-4.751398
283489052	54.174793	-4.460882
283489070	54.331806	-4.388242
